"row ID","Mathematik","3","M","BRank_Gesamt","BRank_Arbeitsmarkt","BRank_Bevoelkerung","BRank_Erreichbarkeit","BRank_Sicherheit","BRank_Steuerbelastung","BRank_Versorgung","BRank_Wohnen","Landessprache"
"L-406292-KSSUR_Row76",5.5,5.125,5.09375,2,2,3,4,1,2,1,1,4.5
"L-406294-KSSUR_Row56",5.0,5.125,4.84375,2,1,1,5,1,2,3,1,4.5
"L-406296-KSSUR_Row76",5.5,4.958333333333333,4.84375,2,2,3,4,1,2,1,1,5.5
"L-406298-KSSUR_Row76",5.0,4.958333333333333,4.970588235294118,2,2,3,4,1,2,1,1,4.5
"L-406300-KSSUR_Row76",3.5,4.166666666666667,4.15625,2,2,3,4,1,2,1,1,4.5
"L-406302-KSSUR_Row76",4.5,4.5,4.84375,2,2,3,4,1,2,1,1,4.0
"L-406304-KSSUR_Row76",5.0,4.5,4.84375,2,2,3,4,1,2,1,1,4.0
"L-406306-KSSUR_Row76",4.0,4.583333333333333,4.40625,2,2,3,4,1,2,1,1,4.0
"L-406309-KSSUR_Row55",4.0,4.75,4.735294117647059,2,1,1,4,1,3,1,1,4.5
"L-406310-KSSUR_Row55",3.5,4.375,4.21875,2,1,1,4,1,3,1,1,4.5
"L-406317-KSSUR_Row55",5.0,4.291666666666667,4.65625,2,1,1,4,1,3,1,1,3.5
"L-406318-KSSUR_Row55",6.0,5.25,5.117647058823529,2,1,1,4,1,3,1,1,5.0
"L-406332-KSSUR_Row12",5.5,4.791666666666667,4.96875,3,2,3,3,1,2,5,3,5.0
"L-406334-KSSUR_Row12",3.5,4.145833333333333,4.4375,3,2,3,3,1,2,5,3,3.0
"L-406336-KSSUR_Row11",4.5,4.5,4.59375,5,5,4,5,1,4,4,4,4.0
"L-406337-KSSUR_Row11",5.0,4.75,4.566666666666666,5,5,4,5,1,4,4,4,4.5
"L-406338-KSSUR_Row11",5.5,5.041666666666667,5.0625,5,5,4,5,1,4,4,4,5.5
"L-406341-KSSUR_Row30",6.0,5.416666666666667,5.088235294117647,3,2,1,5,1,3,5,4,5.5
"L-406343-KSSUR_Row30",3.5,4.541666666666667,4.34375,3,2,1,5,1,3,5,4,4.0
"L-406345-KSSUR_Row30",6.0,5.041666666666667,4.8125,3,2,1,5,1,3,5,4,4.5
"L-406348-KSSUR_Row77",6.0,4.833333333333333,5.125,4,4,3,5,1,2,5,3,5.0
"L-406349-KSSUR_Row77",5.0,4.958333333333333,5.15625,4,4,3,5,1,2,5,3,5.0
"L-406351-KSSUR_Row77",6.0,5.0,4.9375,4,4,3,5,1,2,5,3,4.5
"L-406352-KSSUR_Row77",4.0,4.75,4.71875,4,4,3,5,1,2,5,3,4.5
"L-406357-KSSUR_Row75",5.5,4.958333333333333,5.28125,1,1,1,4,1,3,2,1,4.5
"L-406361-KSSUR_Row75",4.0,4.833333333333333,4.34375,1,1,1,4,1,3,2,1,4.5
"L-406363-KSSUR_Row75",6.0,5.208333333333333,5.28125,1,1,1,4,1,3,2,1,5.0
"L-406365-KSSUR_Row75",5.5,5.166666666666667,5.0625,1,1,1,4,1,3,2,1,5.0
"L-406366-KSSUR_Row75",5.5,5.0,4.875,1,1,1,4,1,3,2,1,4.5
"L-406368-KSSUR_Row75",6.0,5.458333333333333,5.529411764705882,1,1,1,4,1,3,2,1,5.5
"L-406371-KSSUR_Row75",5.0,5.0,4.96875,1,1,1,4,1,3,2,1,5.5
"L-406372-KSSUR_Row59",4.5,4.75,4.625,4,4,4,2,1,3,2,3,5.0
"L-406375-KSSUR_Row59",4.0,4.666666666666667,4.5,4,4,4,2,1,3,2,3,4.5
"L-406419-KSSUR_Row77",4.5,4.166666666666667,4.21875,4,4,3,5,1,2,5,3,3.5
"L-406425-KSSUR_Row77",3.5,4.25,4.1875,4,4,3,5,1,2,5,3,3.5
"L-406428-KSSUR_Row11",3.5,4.375,4.25,5,5,4,5,1,4,4,4,4.5
"L-406430-KSSUR_Row11",4.0,4.333333333333333,4.4,5,5,4,5,1,4,4,4,3.5
"L-406435-KSSUR_Row42",4.0,4.375,4.40625,1,1,3,3,2,1,3,1,4.0
"L-406441-KSSUR_Row18",4.0,4.5,4.4,3,3,3,3,3,3,3,3,4.5
"L-406494-KSSUR_Row76",5.5,5.0,4.34375,2,2,3,4,1,2,1,1,5.0
"L-406496-KSSUR_Row81",5.0,5.041666666666667,4.911764705882353,3,3,3,4,1,3,5,4,5.0
"L-406497-KSSUR_Row81",4.5,4.833333333333333,4.71875,3,3,3,4,1,3,5,4,5.5
"L-406498-KSSUR_Row77",5.5,5.041666666666667,4.65625,4,4,3,5,1,2,5,3,4.0
"L-406500-KSSUR_Row77",4.5,4.625,4.59375,4,4,3,5,1,2,5,3,4.5
"L-406502-KSSUR_Row77",5.0,4.75,4.9375,4,4,3,5,1,2,5,3,4.5
"L-406503-KSSUR_Row77",5.5,5.166666666666667,4.735294117647059,4,4,3,5,1,2,5,3,5.0
"L-406504-KSSUR_Row77",5.0,4.708333333333333,4.8125,4,4,3,5,1,2,5,3,4.0
"L-406506-KSSUR_Row77",5.0,5.083333333333333,5.0,4,4,3,5,1,2,5,3,5.0
"L-406508-KSSUR_Row77",4.5,4.7727272727272725,4.59375,4,4,3,5,1,2,5,3,4.0
"L-406510-KSSUR_Row69",5.5,5.083333333333333,5.0,3,3,3,3,3,3,3,3,5.0
"L-406512-KSSUR_Row69",3.5,4.5,4.25,3,3,3,3,3,3,3,3,4.5
"L-406514-KSSUR_Row69",5.0,5.166666666666667,5.3125,3,3,3,3,3,3,3,3,5.5
"L-406515-KSSUR_Row44",4.5,4.541666666666667,4.34375,2,3,1,5,1,3,3,3,4.0
"L-406516-KSSUR_Row44",5.0,4.708333333333333,4.933333333333334,2,3,1,5,1,3,3,3,4.5
"L-406518-KSSUR_Row44",4.0,4.541666666666667,4.590909090909091,2,3,1,5,1,3,3,3,4.5
"L-406520-KSSUR_Row44",6.0,5.125,5.147058823529412,2,3,1,5,1,3,3,3,5.0
"L-406522-KSSUR_Row11",5.0,5.125,5.1875,5,5,4,5,1,4,4,4,5.0
"L-406524-KSSUR_Row11",4.5,4.583333333333333,4.25,5,5,4,5,1,4,4,4,4.5
"L-406526-KSSUR_Row11",4.0,4.333333333333333,4.636363636363637,5,5,4,5,1,4,4,4,4.0
"L-406528-KSSUR_Row11",4.5,4.583333333333333,4.7,5,5,4,5,1,4,4,4,5.0
"L-406529-KSSUR_Row11",5.5,5.166666666666667,5.28125,5,5,4,5,1,4,4,4,5.5
"L-406531-KSSUR_Row11",5.5,5.375,5.03125,5,5,4,5,1,4,4,4,5.5
"L-406534-KSSUR_Row17",4.0,4.5,4.375,3,3,3,3,3,3,3,3,4.5
"L-406536-KSSUR_Row17",4.0,4.416666666666667,4.409090909090909,3,3,3,3,3,3,3,3,4.0
"L-406540-KSSUR_Row17",5.5,5.2272727272727275,5.03125,3,3,3,3,3,3,3,3,5.5
"L-406544-KSSUR_Row54",4.0,4.5,4.681818181818182,1,1,1,4,1,3,2,2,4.5
"L-406550-KSSUR_Row55",5.5,4.666666666666667,4.5,2,1,1,4,1,3,1,1,4.0
"L-406554-KSSUR_Row55",3.5,4.291666666666667,4.2272727272727275,2,1,1,4,1,3,1,1,5.0
"L-406555-KSSUR_Row44",4.5,4.625,4.8125,2,3,1,5,1,3,3,3,4.0
"L-406559-KSSUR_Row44",5.0,4.958333333333333,4.90625,2,3,1,5,1,3,3,3,5.5
"L-406561-KSSUR_Row44",4.5,4.75,4.71875,2,3,1,5,1,3,3,3,5.0
"L-406563-KSSUR_Row55",4.5,4.916666666666667,4.875,2,1,1,4,1,3,1,1,4.5
"L-406564-KSSUR_Row55",4.0,4.916666666666667,4.90625,2,1,1,4,1,3,1,1,5.0
"L-406566-KSSUR_Row55",5.0,5.208333333333333,5.25,2,1,1,4,1,3,1,1,5.5
"L-406570-KSSUR_Row55",4.0,4.083333333333333,4.5,2,1,1,4,1,3,1,1,4.0
"L-406573-KSSUR_Row68",4.0,4.5,4.3125,1,1,1,5,1,1,4,1,4.5
"L-406574-KSSUR_Row68",6.0,5.0,4.71875,1,1,1,5,1,1,4,1,5.0
"L-406576-KSSUR_Row68",4.0,4.083333333333333,4.454545454545454,1,1,1,5,1,1,4,1,4.0
"L-406577-KSSUR_Row11",6.0,5.541666666666667,5.65625,5,5,4,5,1,4,4,4,5.5
"L-406579-KSSUR_Row56",5.0,4.666666666666667,5.03125,2,1,1,5,1,2,3,1,4.0
"L-406581-KSSUR_Row56",4.25,4.041666666666667,4.318181818181818,2,1,1,5,1,2,3,1,3.75
"L-406586-KSSUR_Row44",5.0,4.666666666666667,4.71875,2,3,1,5,1,3,3,3,4.5
"L-406588-KSSUR_Row44",6.0,5.791666666666667,5.8125,2,3,1,5,1,3,3,3,6.0
"L-406592-KSSUR_Row12",5.5,5.291666666666667,5.09375,3,2,3,3,1,2,5,3,5.5
"L-406595-KSSUR_Row17",5.0,5.125,5.1875,3,3,3,3,3,3,3,3,5.5
"L-406598-KSSUR_Row56",4.0,4.375,4.46875,2,1,1,5,1,2,3,1,4.0
"L-406603-KSSUR_Row49",4.0,4.5,4.53125,3,3,3,3,3,3,3,3,5.0
"L-406605-KSSUR_Row54",5.0,4.708333333333333,4.5625,1,1,1,4,1,3,2,2,4.5
"L-406613-KSSUR_Row59",4.5,4.541666666666667,4.266666666666667,4,4,4,2,1,3,2,3,5.0
"L-406615-KSSUR_Row76",4.5,4.666666666666667,4.25,2,2,3,4,1,2,1,1,4.5
"L-406620-KSSUR_Row7",4.0,4.708333333333333,4.75,3,4,2,5,1,3,3,2,5.0
"L-406622-KSSUR_Row76",5.0,4.666666666666667,4.875,2,2,3,4,1,2,1,1,5.5
"L-406624-KSSUR_Row76",5.0,5.166666666666667,4.911764705882353,2,2,3,4,1,2,1,1,5.5
"L-406625-KSSUR_Row76",5.5,5.041666666666667,4.90625,2,2,3,4,1,2,1,1,5.5
"L-406627-KSSUR_Row76",4.5,4.375,4.2,2,2,3,4,1,2,1,1,4.0
"L-406629-KSSUR_Row7",4.5,4.75,4.75,3,4,2,5,1,3,3,2,4.5
"L-406632-KSSUR_Row7",4.5,4.625,4.5,3,4,2,5,1,3,3,2,4.5
"L-406637-KSSUR_Row26",4.0,4.625,4.5625,4,3,3,5,1,3,4,4,4.0
"L-406638-KSSUR_Row49",4.5,4.583333333333333,4.1875,3,3,3,3,3,3,3,3,4.5
"L-406640-KSSUR_Row76",4.0,4.666666666666667,4.590909090909091,2,2,3,4,1,2,1,1,4.0
"L-406644-KSSUR_Row76",5.0,5.208333333333333,5.0,2,2,3,4,1,2,1,1,4.5
"L-406647-KSSUR_Row76",6.0,5.666666666666667,5.65625,2,2,3,4,1,2,1,1,5.5
"L-406648-KSSUR_Row26",4.0,4.708333333333333,4.733333333333333,4,3,3,5,1,3,4,4,4.5
"L-406650-KSSUR_Row76",4.5,4.791666666666667,4.705882352941177,2,2,3,4,1,2,1,1,5.0
"L-406652-KSSUR_Row76",5.0,4.833333333333333,4.676470588235294,2,2,3,4,1,2,1,1,5.0
"L-406655-KSSUR_Row76",5.5,4.875,5.1875,2,2,3,4,1,2,1,1,4.5
"L-406657-KSSUR_Row68",6.0,5.083333333333333,5.34375,1,1,1,5,1,1,4,1,4.0
"L-406659-KSSUR_Row56",5.5,4.958333333333333,5.375,2,1,1,5,1,2,3,1,4.5
"L-406662-KSSUR_Row56",4.0,4.5,4.5,2,1,1,5,1,2,3,1,4.5
"L-406664-KSSUR_Row56",5.0,4.958333333333333,4.764705882352941,2,1,1,5,1,2,3,1,5.5
"L-406666-KSSUR_Row56",5.5,5.208333333333333,5.25,2,1,1,5,1,2,3,1,5.5
"L-406668-KSSUR_Row30",4.5,4.583333333333333,5.03125,3,2,1,5,1,3,5,4,4.5
"L-406671-KSSUR_Row30",5.5,5.041666666666667,4.764705882352941,3,2,1,5,1,3,5,4,5.0
"L-406673-KSSUR_Row57",4.0,4.625,4.5625,4,4,3,4,1,3,3,2,4.5
"L-406675-KSSUR_Row68",5.0,4.625,4.40625,1,1,1,5,1,1,4,1,4.5
"L-406677-KSSUR_Row68",5.5,5.041666666666667,4.911764705882353,1,1,1,5,1,1,4,1,5.0
"L-406679-KSSUR_Row68",4.5,4.75,4.5,1,1,1,5,1,1,4,1,4.5
"L-406683-KSSUR_Row68",4.5,4.333333333333333,4.6875,1,1,1,5,1,1,4,1,3.5
"L-406685-KSSUR_Row18",5.0,5.083333333333333,4.875,3,3,3,3,3,3,3,3,5.0
"L-406687-KSSUR_Row18",4.0,4.375,4.46875,3,3,3,3,3,3,3,3,4.0
"L-406691-KSSUR_Row18",4.0,4.541666666666667,4.5,3,3,3,3,3,3,3,3,4.0
"L-406692-KSSUR_Row30",4.0,4.208333333333333,4.4375,3,2,1,5,1,3,5,4,3.5
"L-406697-KSSUR_Row76",4.0,4.708333333333333,4.75,2,2,3,4,1,2,1,1,4.5
"L-406700-KSSUR_Row34",5.5,5.166666666666667,4.96875,3,3,3,5,1,3,5,3,5.5
"L-406701-KSSUR_Row76",4.0,4.541666666666667,4.46875,2,2,3,4,1,2,1,1,4.0
"L-406705-KSSUR_Row76",4.5,4.666666666666667,4.8125,2,2,3,4,1,2,1,1,5.0
"L-406711-KSSUR_Row76",4.5,4.708333333333333,4.5625,2,2,3,4,1,2,1,1,5.0
"L-406713-KSSUR_Row76",5.0,5.166666666666667,4.84375,2,2,3,4,1,2,1,1,5.5
"L-406715-KSSUR_Row12",5.5,5.125,4.96875,3,2,3,3,1,2,5,3,5.0
"L-406717-KSSUR_Row12",5.0,4.875,4.875,3,2,3,3,1,2,5,3,5.0
"L-406718-KSSUR_Row12",4.0,4.75,4.6875,3,2,3,3,1,2,5,3,5.5
"L-406720-KSSUR_Row12",5.5,4.583333333333333,4.409090909090909,3,2,3,3,1,2,5,3,4.5
"L-406724-KSSUR_Row12",6.0,5.166666666666667,5.09375,3,2,3,3,1,2,5,3,5.0
"L-406726-KSSUR_Row12",5.0,4.875,4.8125,3,2,3,3,1,2,5,3,5.5
"L-406728-KSSUR_Row12",5.0,4.875,4.40625,3,2,3,3,1,2,5,3,5.0
"L-406729-KSSUR_Row12",5.5,5.208333333333333,4.84375,3,2,3,3,1,2,5,3,5.0
"L-406731-KSSUR_Row12",4.5,4.75,4.78125,3,2,3,3,1,2,5,3,5.0
"L-406732-KSSUR_Row59",4.5,4.458333333333333,4.7272727272727275,4,4,4,2,1,3,2,3,4.5
"L-406733-KSSUR_Row59",4.0,4.666666666666667,4.5625,4,4,4,2,1,3,2,3,4.5
"L-406737-KSSUR_Row77",5.0,4.958333333333333,5.46875,4,4,3,5,1,2,5,3,5.0
"L-406739-KSSUR_Row11",5.0,4.916666666666667,4.90625,5,5,4,5,1,4,4,4,5.0
"L-406743-KSSUR_Row68",5.0,4.833333333333333,4.90625,1,1,1,5,1,1,4,1,5.5
"L-406745-KSSUR_Row68",5.0,4.25,4.375,1,1,1,5,1,1,4,1,4.0
"L-406746-KSSUR_Row76",4.5,4.416666666666667,4.8125,2,2,3,4,1,2,1,1,4.0
"L-406747-KSSUR_Row49",4.0,4.625,4.5,3,3,3,3,3,3,3,3,4.5
"L-406748-KSSUR_Row75",3.5,4.375,4.181818181818182,1,1,1,4,1,3,2,1,4.0
"L-406749-KSSUR_Row75",5.0,4.833333333333333,4.78125,1,1,1,4,1,3,2,1,4.5
"L-406752-KSSUR_Row75",6.0,5.583333333333333,5.46875,1,1,1,4,1,3,2,1,5.5
"L-406753-KSSUR_Row44",3.5,4.125,4.454545454545454,2,3,1,5,1,3,3,3,4.0
"L-406755-KSSUR_Row10",6.0,5.125,4.75,5,4,3,5,1,3,4,3,4.5
"L-406757-KSSUR_Row75",5.0,4.666666666666667,4.78125,1,1,1,4,1,3,2,1,4.5
"L-406759-KSSUR_Row75",5.0,4.708333333333333,4.6875,1,1,1,4,1,3,2,1,4.0
"L-406761-KSSUR_Row75",4.0,4.25,4.28125,1,1,1,4,1,3,2,1,3.5
"L-406763-KSSUR_Row75",5.0,4.625,4.78125,1,1,1,4,1,3,2,1,4.0
"L-406783-KSSUR_Row76",5.5,4.958333333333333,4.96875,2,2,3,4,1,2,1,1,5.5
"L-406809-KSSUR_Row49",4.0,4.25,4.28125,3,3,3,3,3,3,3,3,4.0
"L-406810-KSSUR_Row44",3.5,4.333333333333333,4.21875,2,3,1,5,1,3,3,3,4.0
"L-406818-KSSUR_Row56",4.0,4.708333333333333,4.78125,2,1,1,5,1,2,3,1,5.0
"L-406827-KSSUR_Row55",3.5,4.208333333333333,4.636363636363637,2,1,1,4,1,3,1,1,4.0
"L-406830-KSSUR_Row77",4.5,4.541666666666667,4.625,4,4,3,5,1,2,5,3,4.5
"L-406871-KSSUR_Row56",5.0,4.833333333333333,5.0,2,1,1,5,1,2,3,1,5.0
"L-406873-KSSUR_Row76",5.0,4.875,5.045454545454546,2,2,3,4,1,2,1,1,4.0
"L-406876-KSSUR_Row76",4.0,4.333333333333333,4.45,2,2,3,4,1,2,1,1,4.0
"L-406879-KSSUR_Row56",4.0,4.75,4.791666666666667,2,1,1,5,1,2,3,1,5.0
"L-406881-KSSUR_Row76",5.0,4.875,5.0,2,2,3,4,1,2,1,1,4.5
"L-406882-KSSUR_Row76",5.0,5.208333333333333,5.181818181818182,2,2,3,4,1,2,1,1,5.5
"L-406884-KSSUR_Row76",4.5,4.791666666666667,4.818181818181818,2,2,3,4,1,2,1,1,5.0
"L-406886-KSSUR_Row76",5.5,5.166666666666667,5.318181818181818,2,2,3,4,1,2,1,1,5.0
"L-406889-KSSUR_Row76",4.5,4.458333333333333,5.2272727272727275,2,2,3,4,1,2,1,1,4.0
"L-406892-KSSUR_Row17",5.0,5.166666666666667,5.041666666666667,3,3,3,3,3,3,3,3,5.0
"L-406894-KSSUR_Row76",4.5,4.916666666666667,5.181818181818182,2,2,3,4,1,2,1,1,5.0
"L-406896-KSSUR_Row76",6.0,5.5,5.666666666666667,2,2,3,4,1,2,1,1,5.5
"L-406897-KSSUR_Row76",5.5,5.75,5.590909090909091,2,2,3,4,1,2,1,1,6.0
"L-406899-KSSUR_Row76",4.0,4.291666666666667,4.681818181818182,2,2,3,4,1,2,1,1,4.0
"L-406901-KSSUR_Row76",5.5,5.041666666666667,4.636363636363637,2,2,3,4,1,2,1,1,5.0
"L-406903-KSSUR_Row76",6.0,5.541666666666667,5.681818181818182,2,2,3,4,1,2,1,1,5.5
"L-406905-KSSUR_Row44",4.5,4.583333333333333,4.818181818181818,2,3,1,5,1,3,3,3,4.5
"L-406906-KSSUR_Row44",5.5,4.541666666666667,4.409090909090909,2,3,1,5,1,3,3,3,4.5
"L-406908-KSSUR_Row56",4.0,4.333333333333333,4.5625,2,1,1,5,1,2,3,1,4.0
"L-406909-KSSUR_Row30",6.0,5.458333333333333,5.409090909090909,3,2,1,5,1,3,5,4,5.5
"L-406913-KSSUR_Row53",5.5,4.791666666666667,5.0,4,4,2,4,1,3,5,4,4.5
"L-406916-KSSUR_Row18",4.0,4.5,4.363636363636363,3,3,3,3,3,3,3,3,4.0
"L-406917-KSSUR_Row18",5.0,5.0,4.863636363636363,3,3,3,3,3,3,3,3,5.0
"L-406920-KSSUR_Row18",5.5,5.291666666666667,5.5,3,3,3,3,3,3,3,3,5.5
"L-406925-KSSUR_Row18",4.0,4.333333333333333,4.7727272727272725,3,3,3,3,3,3,3,3,4.0
"L-406927-KSSUR_Row18",6.0,5.458333333333333,5.181818181818182,3,3,3,3,3,3,3,3,5.5
"L-406929-KSSUR_Row81",4.5,4.458333333333333,4.318181818181818,3,3,3,4,1,3,5,4,4.5
"L-406932-KSSUR_Row76",6.0,5.166666666666667,5.363636363636363,2,2,3,4,1,2,1,1,5.5
"L-406936-KSSUR_Row76",4.0,4.5,4.2727272727272725,2,2,3,4,1,2,1,1,4.0
"L-406938-KSSUR_Row76",4.5,4.666666666666667,4.409090909090909,2,2,3,4,1,2,1,1,4.0
"L-406939-KSSUR_Row44",4.5,4.583333333333333,4.681818181818182,2,3,1,5,1,3,3,3,4.5
"L-406942-KSSUR_Row59",5.0,4.875,5.136363636363637,4,4,4,2,1,3,2,3,4.5
"L-406943-KSSUR_Row59",5.0,4.75,4.318181818181818,4,4,4,2,1,3,2,3,4.0
"L-406949-KSSUR_Row59",4.0,4.416666666666667,4.181818181818182,4,4,4,2,1,3,2,3,4.5
"L-406951-KSSUR_Row59",4.0,4.333333333333333,4.454545454545454,4,4,4,2,1,3,2,3,4.0
"L-406953-KSSUR_Row59",4.0,4.458333333333333,4.681818181818182,4,4,4,2,1,3,2,3,4.0
"L-406957-KSSUR_Row59",4.5,4.541666666666667,4.5,4,4,4,2,1,3,2,3,5.0
"L-406962-KSSUR_Row56",5.5,4.916666666666667,5.2727272727272725,2,1,1,5,1,2,3,1,4.5
"L-406964-KSSUR_Row56",6.0,4.708333333333333,4.863636363636363,2,1,1,5,1,2,3,1,4.5
"L-406966-KSSUR_Row56",4.5,4.333333333333333,4.5625,2,1,1,5,1,2,3,1,4.0
"L-406968-KSSUR_Row56",4.0,5.0,4.818181818181818,2,1,1,5,1,2,3,1,5.0
"L-406969-KSSUR_Row56",6.0,5.416666666666667,5.409090909090909,2,1,1,5,1,2,3,1,5.5
"L-406972-KSSUR_Row56",5.5,5.25,4.454545454545454,2,1,1,5,1,2,3,1,5.5
"L-406973-KSSUR_Row56",6.0,5.416666666666667,5.454545454545454,2,1,1,5,1,2,3,1,5.5
"L-406976-KSSUR_Row57",3.5,4.375,4.34375,4,4,3,4,1,3,3,2,5.0
"L-406979-KSSUR_Row57",4.5,4.625,4.5,4,4,3,4,1,3,3,2,4.0
"L-406981-KSSUR_Row57",5.0,4.625,4.681818181818182,4,4,3,4,1,3,3,2,4.0
"L-406983-KSSUR_Row10",4.5,4.583333333333333,4.45,5,4,3,5,1,3,4,3,4.0
"L-406985-KSSUR_Row54",3.5,4.333333333333333,4.7272727272727275,1,1,1,4,1,3,2,2,4.0
"L-406988-KSSUR_Row54",4.0,4.416666666666667,4.363636363636363,1,1,1,4,1,3,2,2,4.5
"L-406991-KSSUR_Row54",3.5,4.625,4.590909090909091,1,1,1,4,1,3,2,2,4.5
"L-406993-KSSUR_Row54",5.5,5.208333333333333,5.136363636363637,1,1,1,4,1,3,2,2,5.0
"L-406995-KSSUR_Row54",5.0,4.916666666666667,4.954545454545454,1,1,1,4,1,3,2,2,5.5
"L-406997-KSSUR_Row12",6.0,5.291666666666667,4.863636363636363,3,2,3,3,1,2,5,3,5.0
"L-406999-KSSUR_Row12",4.0,4.375,4.318181818181818,3,2,3,3,1,2,5,3,4.0
"L-407020-KSSUR_Row12",4.0,4.625,4.166666666666667,3,2,3,3,1,2,5,3,4.5
"L-407025-KSSUR_Row12",5.5,5.25,5.5,3,2,3,3,1,2,5,3,5.5
"L-407026-KSSUR_Row49",5.5,4.958333333333333,4.7272727272727275,3,3,3,3,3,3,3,3,5.0
"L-407030-KSSUR_Row49",5.0,4.791666666666667,4.909090909090909,3,3,3,3,3,3,3,3,4.5
"L-407032-KSSUR_Row10",5.0,4.458333333333333,4.46875,5,4,3,5,1,3,4,3,4.0
"L-407034-KSSUR_Row17",5.0,4.958333333333333,5.03125,3,3,3,3,3,3,3,3,5.0
"L-407035-KSSUR_Row75",5.5,4.416666666666667,4.65625,1,1,1,4,1,3,2,1,4.5
"L-407038-KSSUR_Row59",4.5,5.041666666666667,4.75,4,4,4,2,1,3,2,3,5.5
"L-407043-KSSUR_Row10",5.0,4.583333333333333,4.46875,5,4,3,5,1,3,4,3,4.5
"L-407044-KSSUR_Row56",5.5,5.125,5.34375,2,1,1,5,1,2,3,1,5.5
"L-407050-KSSUR_Row55",4.0,4.166666666666667,4.3125,2,1,1,4,1,3,1,1,3.5
"L-407054-KSSUR_Row55",5.0,4.958333333333333,5.454545454545454,2,1,1,4,1,3,1,1,5.0
"L-407056-KSSUR_Row55",5.0,5.0,5.0,2,1,1,4,1,3,1,1,5.0
"L-407058-KSSUR_Row11",5.0,4.958333333333333,5.041666666666667,5,5,4,5,1,4,4,4,5.0
"L-407061-KSSUR_Row11",4.0,4.25,4.363636363636363,5,5,4,5,1,4,4,4,4.5
"L-407062-KSSUR_Row11",5.0,4.75,4.7272727272727275,5,5,4,5,1,4,4,4,4.5
"L-407063-KSSUR_Row11",3.5,4.333333333333333,4.590909090909091,5,5,4,5,1,4,4,4,5.0
"L-407064-KSSUR_Row11",5.0,4.791666666666667,4.7272727272727275,5,5,4,5,1,4,4,4,4.5
"L-407066-KSSUR_Row69",5.0,4.708333333333333,4.863636363636363,3,3,3,3,3,3,3,3,4.5
"L-407068-KSSUR_Row75",4.5,4.916666666666667,4.8125,1,1,1,4,1,3,2,1,5.5
"L-407069-KSSUR_Row12",4.5,4.541666666666667,4.34375,3,2,3,3,1,2,5,3,4.0
"L-407071-KSSUR_Row12",3.5,4.333333333333333,4.59375,3,2,3,3,1,2,5,3,4.0
"L-407074-KSSUR_Row75",4.5,4.541666666666667,4.4375,1,1,1,4,1,3,2,1,6.0
"L-407076-KSSUR_Row75",4.5,4.25,4.6875,1,1,1,4,1,3,2,1,4.0
"L-407078-KSSUR_Row30",4.5,4.75,4.363636363636363,3,2,1,5,1,3,5,4,4.5
"L-407084-KSSUR_Row30",5.0,4.791666666666667,4.75,3,2,1,5,1,3,5,4,5.0
"L-407086-KSSUR_Row69",4.5,4.583333333333333,4.545454545454546,3,3,3,3,3,3,3,3,5.0
"L-407088-KSSUR_Row30",4.0,4.458333333333333,4.4375,3,2,1,5,1,3,5,4,5.0
"L-407090-KSSUR_Row49",5.0,4.791666666666667,4.318181818181818,3,3,3,3,3,3,3,3,5.0
"L-407091-KSSUR_Row77",4.5,4.166666666666667,4.53125,4,4,3,5,1,2,5,3,3.5
"L-407092-KSSUR_Row77",5.5,5.0,4.909090909090909,4,4,3,5,1,2,5,3,4.5
"L-407094-KSSUR_Row77",3.5,4.375,4.181818181818182,4,4,3,5,1,2,5,3,4.5
"L-407096-KSSUR_Row77",5.0,4.791666666666667,4.2,4,4,3,5,1,2,5,3,5.5
"L-407098-KSSUR_Row77",5.5,4.5,5.045454545454546,4,4,3,5,1,2,5,3,4.5
"L-407100-KSSUR_Row77",4.5,4.375,4.147058823529412,4,4,3,5,1,2,5,3,4.5
"L-407103-KSSUR_Row75",5.5,4.958333333333333,5.0,1,1,1,4,1,3,2,1,4.5
"L-407106-KSSUR_Row75",4.0,4.458333333333333,4.5,1,1,1,4,1,3,2,1,4.0
"L-407110-KSSUR_Row75",4.0,4.666666666666667,4.75,1,1,1,4,1,3,2,1,5.0
"L-407112-KSSUR_Row75",5.0,4.833333333333333,4.909090909090909,1,1,1,4,1,3,2,1,5.0
"L-407113-KSSUR_Row75",5.5,5.041666666666667,5.090909090909091,1,1,1,4,1,3,2,1,5.5
"L-407116-KSSUR_Row75",5.0,4.916666666666667,4.291666666666667,1,1,1,4,1,3,2,1,5.0
"L-407120-KSSUR_Row75",4.5,4.833333333333333,4.7727272727272725,1,1,1,4,1,3,2,1,5.0
"L-407124-KSSUR_Row30",5.5,4.5,4.4375,3,2,1,5,1,3,5,4,4.5
"L-407125-KSSUR_Row76",5.5,4.875,5.03125,2,2,3,4,1,2,1,1,4.0
"L-407126-KSSUR_Row44",4.5,4.25,4.25,2,3,1,5,1,3,3,3,4.0
"L-407128-KSSUR_Row56",4.5,4.5,4.90625,2,1,1,5,1,2,3,1,4.0
"L-407129-KSSUR_Row68",4.5,4.375,4.5625,1,1,1,5,1,1,4,1,4.5
"L-407132-KSSUR_Row77",4.0,4.25,4.3125,4,4,3,5,1,2,5,3,3.0
"L-407137-KSSUR_Row68",5.0,5.041666666666667,4.5,1,1,1,5,1,1,4,1,5.0
