"row ID","Mathematik","3","M","BRank_Gesamt","BRank_Arbeitsmarkt","BRank_Bevoelkerung","BRank_Erreichbarkeit","BRank_Sicherheit","BRank_Steuerbelastung","BRank_Versorgung","BRank_Wohnen","Landessprache"
"L-408912-KSSUR_Row76",5.0,5.208333333333333,5.0,2,2,3,4,1,2,1,1,5.5
"L-408913-KSALP_Row64",4.5,4.607142857142857,4.5,3,3,4,3,2,2,3,1,5.0
"L-408914-KSALP_Row64",4.0,4.714285714285714,4.875,3,3,4,3,2,2,3,1,4.5
"L-408915-KSSUR_Row12",5.5,5.083333333333333,,3,2,3,3,1,2,5,3,5.5
"L-408916-KSALP_Row64",5.0,4.6923076923076925,4.75,3,3,4,3,2,2,3,1,5.0
"L-408917-KSSUR_Row7",3.5,4.25,,3,4,2,5,1,3,3,2,4.5
"L-408917-KSALP_Row64",5.0,5.0,4.96875,3,3,4,3,2,2,3,1,5.0
"L-408918-KSSUR_Row7",4.5,4.708333333333333,,3,4,2,5,1,3,3,2,4.5
"L-408920-KSSUR_Row7",4.0,4.333333333333333,,3,4,2,5,1,3,3,2,4.5
"L-408920-KSALP_Row47",5.0,4.892857142857143,5.0625,1,1,4,1,5,2,1,1,5.5
"L-408922-KSSUR_Row7",5.0,4.791666666666667,,3,4,2,5,1,3,3,2,4.5
"L-408922-KSALP_Row47",5.0,4.785714285714286,5.09375,1,1,4,1,5,2,1,1,5.0
"L-408924-KSSUR_Row30",5.0,4.75,,3,2,1,5,1,3,5,4,5.0
"L-408932-KSALP_Row16",3.5,4.346153846153846,4.15625,2,2,3,2,2,2,4,3,4.0
"L-408933-KSALP_Row47",3.0,4.314814814814815,4.625,1,1,4,1,5,2,1,1,3.75
"L-408938-KSALP_Row47",4.0,4.153846153846154,4.625,1,1,4,1,5,2,1,1,3.5
"L-408940-KSALP_Row45",4.0,4.416666666666667,,3,3,5,3,2,3,3,2,4.5
"L-408962-KSSUR_Row56",2.5,3.6666666666666665,,2,1,1,5,1,2,3,1,3.5
"L-408965-KSSUR_Row56",5.0,4.583333333333333,,2,1,1,5,1,2,3,1,4.5
"L-408968-KSSUR_Row4",4.5,4.75,,3,3,3,3,3,3,3,3,4.5
"L-408997-KSALP_Row45",4.0,4.5,4.4375,3,3,5,3,2,3,3,2,5.5
"L-408999-KSALP_Row45",4.25,4.211538461538462,4.3125,3,3,5,3,2,3,3,2,3.5
"L-409014-KSSUR_Row77",4.0,4.375,,4,4,3,5,1,2,5,3,3.5
"L-409039-KSALP_Row47",5.0,4.928571428571429,5.21875,1,1,4,1,5,2,1,1,4.5
"L-409068-KSSUR_Row75",3.5,4.083333333333333,,1,1,1,4,1,3,2,1,4.0
"L-409070-KSSUR_Row53",5.5,4.7,,4,4,2,4,1,3,5,4,5.25
"L-409079-KSSUR_Row17",4.5,4.615384615384615,,3,3,3,3,3,3,3,3,4.5
"L-409083-KSSUR_Row62",5.5,4.791666666666667,,3,3,3,3,3,3,3,3,5.0
"L-409089-KSALP_Row42",5.5,4.769230769230769,4.59375,1,1,3,3,2,1,3,1,4.5
"L-409117-KSALP_Row45",3.5,4.071428571428571,,3,3,5,3,2,3,3,2,4.5
"L-409119-KSALP_Row45",4.0,4.107142857142857,,3,3,5,3,2,3,3,2,4.0
"L-409124-KSALP_Row9",5.5,4.653846153846154,,2,2,3,4,2,3,5,4,4.5
"L-409136-KSALP_Row42",4.5,4.923076923076923,4.78125,1,1,3,3,2,1,3,1,5.0
"L-409137-KSALP_Row78",5.0,4.923076923076923,4.84375,2,1,1,3,2,3,4,1,4.5
"L-409139-KSALP_Row78",4.5,4.384615384615385,4.3125,2,1,1,3,2,3,4,1,4.0
"L-409141-KSALP_Row82",4.5,4.730769230769231,4.78125,1,3,1,5,2,1,1,1,5.0
"L-409145-KSALP_Row82",5.5,5.3076923076923075,5.40625,1,3,1,5,2,1,1,1,5.5
"L-409147-KSALP_Row82",4.0,4.653846153846154,4.53125,1,3,1,5,2,1,1,1,4.0
"L-409149-KSALP_Row82",4.5,4.461538461538462,4.59375,1,3,1,5,2,1,1,1,4.0
"L-409150-KSALP_Row82",4.5,4.653846153846154,5.25,1,3,1,5,2,1,1,1,4.5
"L-409151-KSALP_Row82",4.5,4.964285714285714,4.78125,1,3,1,5,2,1,1,1,5.0
"L-409155-KSALP_Row0",6.0,5.346153846153846,5.46875,2,2,1,3,2,3,4,1,6.0
"L-409159-KSALP_Row47",4.0,4.346153846153846,4.103448275862069,1,1,4,1,5,2,1,1,4.0
"L-409163-KSALP_Row0",5.0,4.846153846153846,5.25,2,2,1,3,2,3,4,1,5.0
"L-409165-KSALP_Row78",3.0,4.071428571428571,,2,1,1,3,2,3,4,1,4.0
"L-409167-KSALP_Row78",3.5,4.214285714285714,4.366666666666666,2,1,1,3,2,3,4,1,4.0
"L-409169-KSALP_Row78",4.5,4.961538461538462,4.8125,2,1,1,3,2,3,4,1,4.0
"L-409171-KSALP_Row78",5.0,4.653846153846154,4.4375,2,1,1,3,2,3,4,1,3.5
"L-409173-KSALP_Row78",3.0,4.392857142857143,4.375,2,1,1,3,2,3,4,1,4.5
"L-409177-KSALP_Row32",4.5,4.384615384615385,4.15625,3,3,3,3,3,3,3,3,4.0
"L-409184-KSALP_Row50",5.0,4.538461538461538,4.5625,1,1,1,3,2,1,1,1,3.5
"L-409184-KSSUR_Row55",4.5,4.5,,2,1,1,4,1,3,1,1,4.5
"L-409186-KSSUR_Row10",5.0,4.769230769230769,,5,4,3,5,1,3,4,3,5.5
"L-409186-KSALP_Row50",4.0,4.615384615384615,4.5625,1,1,1,3,2,1,1,1,4.0
"L-409188-KSSUR_Row19",3.5,4.0,,2,2,5,3,1,3,3,4,4.0
"L-409188-KSALP_Row47",4.5,4.678571428571429,4.53125,1,1,4,1,5,2,1,1,5.0
"L-409189-KSALP_Row50",5.0,5.035714285714286,5.21875,1,1,1,3,2,1,1,1,5.0
"L-409191-KSALP_Row50",3.5,4.269230769230769,4.625,1,1,1,3,2,1,1,1,3.5
"L-409191-KSSUR_Row56",4.5,4.75,,2,1,1,5,1,2,3,1,5.0
"L-409192-KSALP_Row50",6.0,5.346153846153846,4.90625,1,1,1,3,2,1,1,1,5.0
"L-409193-KSSUR_Row56",4.5,4.708333333333333,,2,1,1,5,1,2,3,1,4.5
"L-409194-KSALP_Row50",5.5,4.678571428571429,5.125,1,1,1,3,2,1,1,1,5.0
"L-409195-KSSUR_Row76",5.0,4.541666666666667,,2,2,3,4,1,2,1,1,4.5
"L-409196-KSALP_Row50",4.5,4.821428571428571,4.625,1,1,1,3,2,1,1,1,5.0
"L-409197-KSSUR_Row76",3.5,4.125,,2,2,3,4,1,2,1,1,4.0
"L-409198-KSALP_Row50",5.0,4.3076923076923075,4.5625,1,1,1,3,2,1,1,1,3.5
"L-409200-KSALP_Row50",3.5,4.384615384615385,4.3125,1,1,1,3,2,1,1,1,4.0
"L-409202-KSALP_Row50",3.5,4.3076923076923075,4.21875,1,1,1,3,2,1,1,1,3.5
"L-409206-KSALP_Row50",5.0,4.75,4.733333333333333,1,1,1,3,2,1,1,1,5.5
"L-409207-KSALP_Row50",5.0,4.538461538461538,4.28125,1,1,1,3,2,1,1,1,5.0
"L-409209-KSALP_Row50",4.0,4.3076923076923075,4.65625,1,1,1,3,2,1,1,1,4.0
"L-409210-KSALP_Row50",4.5,4.892857142857143,4.529411764705882,1,1,1,3,2,1,1,1,5.0
"L-409212-KSALP_Row50",4.5,4.5,4.53125,1,1,1,3,2,1,1,1,4.5
"L-409214-KSALP_Row50",5.0,4.642857142857143,4.625,1,1,1,3,2,1,1,1,4.0
"L-409218-KSALP_Row42",4.0,4.846153846153846,4.75,1,1,3,3,2,1,3,1,5.5
"L-409219-KSALP_Row42",6.0,5.375,5.3,1,1,3,3,2,1,3,1,5.5
"L-409221-KSALP_Row47",4.5,4.423076923076923,4.40625,1,1,4,1,5,2,1,1,4.0
"L-409224-KSSUR_Row11",5.5,4.458333333333333,,5,5,4,5,1,4,4,4,5.0
"L-409225-KSALP_Row42",4.0,4.173076923076923,4.46875,1,1,3,3,2,1,3,1,3.75
"L-409227-KSALP_Row42",4.25,3.8653846153846154,,1,1,3,3,2,1,3,1,2.75
"L-409227-KSSUR_Row77",4.0,4.2272727272727275,,4,4,3,5,1,2,5,3,4.5
"L-409229-KSALP_Row42",4.5,4.346153846153846,4.3125,1,1,3,3,2,1,3,1,4.5
"L-409230-KSALP_Row42",6.0,5.423076923076923,5.875,1,1,3,3,2,1,3,1,5.5
"L-409232-KSALP_Row42",6.0,5.461538461538462,5.5,1,1,3,3,2,1,3,1,6.0
"L-409234-KSALP_Row42",5.5,4.8076923076923075,4.53125,1,1,3,3,2,1,3,1,4.0
"L-409235-KSALP_Row42",5.5,5.384615384615385,5.625,1,1,3,3,2,1,3,1,5.0
"L-409237-KSALP_Row42",5.5,5.0,5.28125,1,1,3,3,2,1,3,1,5.0
"L-409239-KSALP_Row42",5.0,4.884615384615385,4.75,1,1,3,3,2,1,3,1,4.5
"L-409241-KSALP_Row42",4.0,4.708333333333333,,1,1,3,3,2,1,3,1,5.0
"L-409244-KSALP_Row42",5.5,5.0,5.21875,1,1,3,3,2,1,3,1,5.0
"L-409245-KSALP_Row42",3.5,4.5,5.1875,1,1,3,3,2,1,3,1,4.5
"L-409246-KSALP_Row42",5.5,5.0,5.125,1,1,3,3,2,1,3,1,4.5
"L-409248-KSALP_Row42",4.5,4.464285714285714,4.46875,1,1,3,3,2,1,3,1,4.0
"L-409254-KSALP_Row47",5.5,5.269230769230769,5.5,1,1,4,1,5,2,1,1,5.0
"L-409255-KSALP_Row42",3.0,4.384615384615385,4.65625,1,1,3,3,2,1,3,1,4.0
"L-409257-KSALP_Row42",5.5,4.6923076923076925,4.4375,1,1,3,3,2,1,3,1,3.5
"L-409260-KSALP_Row42",4.5,5.0,4.8125,1,1,3,3,2,1,3,1,5.0
"L-409261-KSALP_Row42",4.5,4.5,4.78125,1,1,3,3,2,1,3,1,3.0
"L-409263-KSALP_Row42",5.5,4.846153846153846,4.59375,1,1,3,3,2,1,3,1,5.0
"L-409265-KSALP_Row42",6.0,5.346153846153846,5.40625,1,1,3,3,2,1,3,1,5.5
"L-409267-KSALP_Row42",5.0,4.538461538461538,4.617647058823529,1,1,3,3,2,1,3,1,5.0
"L-409268-KSALP_Row42",4.5,4.384615384615385,4.823529411764706,1,1,3,3,2,1,3,1,4.0
"L-409269-KSALP_Row42",4.5,5.038461538461538,4.96875,1,1,3,3,2,1,3,1,5.5
"L-409273-KSALP_Row42",5.5,4.923076923076923,5.117647058823529,1,1,3,3,2,1,3,1,5.5
"L-409274-KSALP_Row0",4.0,4.1923076923076925,,2,2,1,3,2,3,4,1,3.0
"L-409276-KSALP_Row0",5.5,4.538461538461538,4.59375,2,2,1,3,2,3,4,1,5.0
"L-409278-KSALP_Row0",4.0,4.75,4.4375,2,2,1,3,2,3,4,1,5.0
"L-409280-KSALP_Row0",4.0,4.576923076923077,4.9375,2,2,1,3,2,3,4,1,4.0
"L-409283-KSALP_Row0",4.0,4.769230769230769,4.65625,2,2,1,3,2,3,4,1,4.0
"L-409285-KSALP_Row0",5.0,5.035714285714286,5.088235294117647,2,2,1,3,2,3,4,1,5.0
"L-409285-KSSUR_Row26",6.0,5.0,,4,3,3,5,1,3,4,4,5.0
"L-409287-KSALP_Row42",5.5,5.038461538461538,5.21875,1,1,3,3,2,1,3,1,5.0
"L-409291-KSALP_Row16",4.0,4.607142857142857,4.46875,2,2,3,2,2,2,4,3,4.5
"L-409292-KSSUR_Row53",4.0,4.666666666666667,,4,4,2,4,1,3,5,4,4.5
"L-409293-KSALP_Row16",5.0,4.615384615384615,4.6875,2,2,3,2,2,2,4,3,4.0
"L-409296-KSALP_Row47",5.0,4.884615384615385,4.8125,1,1,4,1,5,2,1,1,4.5
"L-409298-KSALP_Row47",5.0,5.0,5.0625,1,1,4,1,5,2,1,1,4.5
"L-409300-KSALP_Row47",2.0,3.6923076923076925,,1,1,4,1,5,2,1,1,3.0
"L-409302-KSALP_Row47",6.0,5.230769230769231,5.40625,1,1,4,1,5,2,1,1,5.0
"L-409303-KSALP_Row47",4.5,4.615384615384615,4.4375,1,1,4,1,5,2,1,1,4.5
"L-409305-KSALP_Row47",4.0,5.076923076923077,,1,1,4,1,5,2,1,1,5.5
"L-409307-KSALP_Row47",4.0,4.5,4.9375,1,1,4,1,5,2,1,1,4.0
"L-409311-KSALP_Row47",6.0,5.0,4.90625,1,1,4,1,5,2,1,1,5.0
"L-409313-KSALP_Row47",2.5,4.458333333333333,,1,1,4,1,5,2,1,1,4.5
"L-409315-KSALP_Row47",4.5,4.576923076923077,4.75,1,1,4,1,5,2,1,1,4.5
"L-409318-KSALP_Row47",4.5,5.076923076923077,5.21875,1,1,4,1,5,2,1,1,5.5
"L-409320-KSALP_Row47",5.5,5.153846153846154,5.09375,1,1,4,1,5,2,1,1,5.0
"L-409324-KSALP_Row47",4.5,4.8076923076923075,4.96875,1,1,4,1,5,2,1,1,4.0
"L-409326-KSALP_Row47",3.5,4.538461538461538,5.0625,1,1,4,1,5,2,1,1,4.0
"L-409328-KSALP_Row19",4.5,4.714285714285714,5.03125,2,2,5,3,1,3,3,4,4.5
"L-409329-KSALP_Row9",2.5,4.3076923076923075,4.34375,2,2,3,4,2,3,5,4,4.0
"L-409338-KSALP_Row47",4.5,4.884615384615385,4.75,1,1,4,1,5,2,1,1,6.0
"L-409340-KSALP_Row16",4.0,4.346153846153846,4.15625,2,2,3,2,2,2,4,3,4.0
"L-409343-KSALP_Row16",4.5,4.576923076923077,4.9411764705882355,2,2,3,2,2,2,4,3,5.0
"L-409343-KSSUR_Row59",5.0,4.75,,4,4,4,2,1,3,2,3,4.5
"L-409345-KSALP_Row16",6.0,5.346153846153846,5.5,2,2,3,2,2,2,4,3,5.5
"L-409346-KSALP_Row45",5.5,4.714285714285714,5.0,3,3,5,3,2,3,3,2,4.0
"L-409353-KSALP_Row47",6.0,4.769230769230769,4.71875,1,1,4,1,5,2,1,1,4.0
"L-409355-KSALP_Row16",5.0,4.3076923076923075,4.84375,2,2,3,2,2,2,4,3,4.0
"L-409357-KSALP_Row47",4.0,4.8076923076923075,5.34375,1,1,4,1,5,2,1,1,5.0
"L-409358-KSALP_Row16",5.0,4.615384615384615,4.1875,2,2,3,2,2,2,4,3,4.0
"L-409361-KSALP_Row16",3.0,4.230769230769231,,2,2,3,2,2,2,4,3,4.5
"L-409363-KSSUR_Row76",4.0,4.375,,2,2,3,4,1,2,1,1,5.0
"L-409364-KSALP_Row16",3.5,4.285714285714286,4.46875,2,2,3,2,2,2,4,3,4.0
"L-409364-KSSUR_Row76",4.0,4.166666666666667,,2,2,3,4,1,2,1,1,5.0
"L-409367-KSSUR_Row44",3.5,4.333333333333333,,2,3,1,5,1,3,3,3,4.0
"L-409367-KSALP_Row47",4.5,4.428571428571429,4.875,1,1,4,1,5,2,1,1,4.5
"L-409368-KSALP_Row16",5.0,4.678571428571429,4.59375,2,2,3,2,2,2,4,3,5.0
"L-409369-KSSUR_Row56",4.5,4.75,,2,1,1,5,1,2,3,1,5.5
"L-409370-KSSUR_Row10",5.5,4.791666666666667,,5,4,3,5,1,3,4,3,5.0
"L-409371-KSALP_Row16",3.25,4.321428571428571,,2,2,3,2,2,2,4,3,4.0
"L-409372-KSALP_Row47",4.5,4.538461538461538,4.46875,1,1,4,1,5,2,1,1,4.5
"L-409373-KSSUR_Row49",4.0,4.458333333333333,,3,3,3,3,3,3,3,3,4.0
"L-409376-KSALP_Row16",4.0,4.642857142857143,4.90625,2,2,3,2,2,2,4,3,5.0
"L-409378-KSALP_Row47",5.0,4.923076923076923,4.78125,1,1,4,1,5,2,1,1,4.5
"L-409379-KSALP_Row16",3.5,4.038461538461538,,2,2,3,2,2,2,4,3,3.5
"L-409382-KSALP_Row47",4.0,4.6923076923076925,4.40625,1,1,4,1,5,2,1,1,4.5
"L-409384-KSALP_Row47",6.0,4.961538461538462,5.09375,1,1,4,1,5,2,1,1,4.5
"L-409386-KSALP_Row47",5.0,4.8076923076923075,4.59375,1,1,4,1,5,2,1,1,5.0
"L-409387-KSALP_Row47",5.5,5.178571428571429,5.1875,1,1,4,1,5,2,1,1,5.5
"L-409388-KSALP_Row47",5.0,5.076923076923077,5.34375,1,1,4,1,5,2,1,1,5.0
"L-409390-KSALP_Row47",5.5,4.846153846153846,5.0625,1,1,4,1,5,2,1,1,4.5
"L-409392-KSALP_Row47",5.0,5.0,4.794117647058823,1,1,4,1,5,2,1,1,4.5
"L-409395-KSALP_Row45",4.0,4.5,4.90625,3,3,5,3,2,3,3,2,4.5
"L-409397-KSALP_Row47",4.0,4.269230769230769,,1,1,4,1,5,2,1,1,3.5
"L-409399-KSALP_Row47",4.0,4.038461538461538,4.34375,1,1,4,1,5,2,1,1,3.5
"L-409401-KSALP_Row47",5.0,4.538461538461538,4.625,1,1,4,1,5,2,1,1,4.0
"L-409403-KSALP_Row47",4.5,4.269230769230769,4.59375,1,1,4,1,5,2,1,1,4.0
"L-409404-KSALP_Row47",5.0,4.538461538461538,4.8125,1,1,4,1,5,2,1,1,4.0
"L-409406-KSALP_Row47",4.5,4.461538461538462,4.71875,1,1,4,1,5,2,1,1,3.5
"L-409408-KSALP_Row47",5.5,5.230769230769231,5.5,1,1,4,1,5,2,1,1,5.5
"L-409412-KSALP_Row47",4.5,4.653846153846154,4.6875,1,1,4,1,5,2,1,1,5.0
"L-409414-KSALP_Row47",3.5,4.346153846153846,,1,1,4,1,5,2,1,1,4.0
"L-409420-KSALP_Row47",5.5,5.214285714285714,5.4375,1,1,4,1,5,2,1,1,6.0
"L-409423-KSALP_Row47",6.0,5.75,5.5,1,1,4,1,5,2,1,1,6.0
"L-409425-KSALP_Row47",5.0,5.346153846153846,5.25,1,1,4,1,5,2,1,1,5.0
"L-409427-KSALP_Row47",4.5,4.615384615384615,4.40625,1,1,4,1,5,2,1,1,4.5
"L-409429-KSSUR_Row11",4.0,4.461538461538462,,5,5,4,5,1,4,4,4,5.0
"L-409430-KSSUR_Row11",2.5,3.9166666666666665,,5,5,4,5,1,4,4,4,3.5
"L-409431-KSALP_Row47",3.5,4.607142857142857,4.8125,1,1,4,1,5,2,1,1,4.5
"L-409432-KSSUR_Row76",4.5,4.5,,2,2,3,4,1,2,1,1,4.5
"L-409433-KSALP_Row19",4.0,5.0,4.4375,2,2,5,3,1,3,3,4,5.5
"L-409434-KSSUR_Row30",3.5,4.625,,3,2,1,5,1,3,5,4,4.5
"L-409435-KSALP_Row47",5.0,4.846153846153846,5.15625,1,1,4,1,5,2,1,1,5.0
"L-409436-KSSUR_Row56",3.5,3.7083333333333335,,2,1,1,5,1,2,3,1,3.5
"L-409437-KSALP_Row47",5.0,4.461538461538462,4.75,1,1,4,1,5,2,1,1,4.0
"L-409438-KSSUR_Row76",3.5,4.25,,2,2,3,4,1,2,1,1,4.0
"L-409439-KSSUR_Row68",5.5,4.666666666666667,,1,1,1,5,1,1,4,1,4.5
"L-409440-KSSUR_Row10",4.5,4.6923076923076925,,5,4,3,5,1,3,4,3,4.5
"L-409441-KSALP_Row47",6.0,4.928571428571429,4.78125,1,1,4,1,5,2,1,1,5.0
"L-409443-KSSUR_Row10",4.0,4.3076923076923075,,5,4,3,5,1,3,4,3,4.0
"L-409443-KSALP_Row47",4.5,4.538461538461538,4.5625,1,1,4,1,5,2,1,1,4.0
"L-409445-KSALP_Row47",3.5,4.5,4.882352941176471,1,1,4,1,5,2,1,1,4.5
"L-409447-KSALP_Row47",4.0,4.678571428571429,4.705882352941177,1,1,4,1,5,2,1,1,4.5
"L-409449-KSALP_Row47",3.5,4.5,4.8125,1,1,4,1,5,2,1,1,5.0
"L-409450-KSALP_Row47",4.0,4.392857142857143,4.28125,1,1,4,1,5,2,1,1,4.0
"L-409452-KSALP_Row47",5.0,5.214285714285714,5.40625,1,1,4,1,5,2,1,1,5.5
"L-409452-KSSUR_Row55",3.5,4.541666666666667,,2,1,1,4,1,3,1,1,4.0
"L-409456-KSALP_Row47",5.0,5.035714285714286,4.71875,1,1,4,1,5,2,1,1,5.0
"L-409457-KSALP_Row16",4.0,4.038461538461538,4.4375,2,2,3,2,2,2,4,3,3.5
"L-409459-KSALP_Row47",4.5,5.153846153846154,5.375,1,1,4,1,5,2,1,1,5.5
"L-409460-KSALP_Row47",3.5,4.076923076923077,4.333333333333333,1,1,4,1,5,2,1,1,4.5
"L-409462-KSALP_Row47",3.0,4.3076923076923075,,1,1,4,1,5,2,1,1,5.0
"L-409463-KSALP_Row47",4.5,4.321428571428571,4.71875,1,1,4,1,5,2,1,1,4.0
"L-409466-KSALP_Row47",3.0,3.7916666666666665,,1,1,4,1,5,2,1,1,3.5
"L-409468-KSALP_Row47",4.0,4.423076923076923,4.59375,1,1,4,1,5,2,1,1,3.5
"L-409469-KSALP_Row47",1.5,3.5,,1,1,4,1,5,2,1,1,1.5
"L-409471-KSALP_Row47",3.5,4.326923076923077,4.34375,1,1,4,1,5,2,1,1,3.75
"L-409472-KSALP_Row19",3.0,4.403846153846154,,2,2,5,3,1,3,3,4,5.25
"L-409473-KSALP_Row47",5.0,5.357142857142857,5.5,1,1,4,1,5,2,1,1,5.5
"L-409475-KSALP_Row47",4.0,4.428571428571429,4.4,1,1,4,1,5,2,1,1,4.5
"L-409477-KSALP_Row47",4.0,5.0,5.03125,1,1,4,1,5,2,1,1,5.5
"L-409479-KSALP_Row47",4.0,4.5,4.65625,1,1,4,1,5,2,1,1,4.5
"L-409481-KSALP_Row47",4.5,4.576923076923077,4.647058823529412,1,1,4,1,5,2,1,1,4.5
"L-409482-KSALP_Row47",5.0,4.857142857142857,4.71875,1,1,4,1,5,2,1,1,5.0
"L-409484-KSALP_Row47",4.5,4.6923076923076925,4.5,1,1,4,1,5,2,1,1,4.0
"L-409485-KSALP_Row47",5.0,4.8076923076923075,5.176470588235294,1,1,4,1,5,2,1,1,5.0
"L-409487-KSALP_Row42",4.5,4.230769230769231,4.3125,1,1,3,3,2,1,3,1,4.0
"L-409489-KSALP_Row47",6.0,4.785714285714286,4.59375,1,1,4,1,5,2,1,1,4.0
"L-409490-KSALP_Row16",4.5,4.211538461538462,,2,2,3,2,2,2,4,3,3.5
"L-409492-KSALP_Row47",5.0,4.461538461538462,4.9375,1,1,4,1,5,2,1,1,4.0
"L-409493-KSALP_Row47",5.0,4.846153846153846,4.78125,1,1,4,1,5,2,1,1,4.5
"L-409495-KSALP_Row47",5.0,4.615384615384615,4.90625,1,1,4,1,5,2,1,1,4.0
"L-409497-KSALP_Row47",4.0,4.1923076923076925,4.5,1,1,4,1,5,2,1,1,4.0
"L-409500-KSALP_Row47",5.5,4.538461538461538,4.5625,1,1,4,1,5,2,1,1,3.5
"L-409503-KSALP_Row47",4.25,4.211538461538462,4.4375,1,1,4,1,5,2,1,1,4.25
"L-409505-KSALP_Row47",4.5,4.464285714285714,4.71875,1,1,4,1,5,2,1,1,4.0
"L-409509-KSALP_Row47",4.5,4.571428571428571,5.15625,1,1,4,1,5,2,1,1,4.5
"L-409510-KSALP_Row45",3.5,4.535714285714286,4.90625,3,3,5,3,2,3,3,2,4.5
"L-409512-KSALP_Row45",4.0,4.142857142857143,4.75,3,3,5,3,2,3,3,2,4.0
"L-409514-KSALP_Row45",4.0,4.423076923076923,4.625,3,3,5,3,2,3,3,2,4.0
"L-409517-KSALP_Row45",3.5,4.615384615384615,5.0,3,3,5,3,2,3,3,2,4.5
"L-409518-KSALP_Row45",5.5,4.653846153846154,4.5,3,3,5,3,2,3,3,2,4.0
"L-409520-KSALP_Row45",5.0,4.5,4.46875,3,3,5,3,2,3,3,2,4.0
"L-409521-KSALP_Row45",4.0,4.653846153846154,4.617647058823529,3,3,5,3,2,3,3,2,4.5
"L-409523-KSALP_Row45",4.0,4.538461538461538,4.375,3,3,5,3,2,3,3,2,5.0
"L-409526-KSALP_Row45",5.0,5.0,5.21875,3,3,5,3,2,3,3,2,5.5
"L-409529-KSALP_Row45",4.5,4.346153846153846,4.125,3,3,5,3,2,3,3,2,4.5
"L-409532-KSALP_Row45",4.5,4.423076923076923,4.733333333333333,3,3,5,3,2,3,3,2,4.5
"L-409533-KSALP_Row45",4.0,4.5,4.96875,3,3,5,3,2,3,3,2,4.5
"L-409534-KSALP_Row45",5.0,4.576923076923077,4.4411764705882355,3,3,5,3,2,3,3,2,3.5
"L-409537-KSALP_Row45",5.5,5.178571428571429,5.0625,3,3,5,3,2,3,3,2,5.5
"L-409538-KSALP_Row45",4.0,4.821428571428571,5.25,3,3,5,3,2,3,3,2,5.0
"L-409547-KSALP_Row86",4.0,4.678571428571429,4.90625,4,4,5,5,1,4,4,1,4.0
"L-409548-KSSUR_Row12",5.5,4.416666666666667,,3,2,3,3,1,2,5,3,4.0
"L-409549-KSALP_Row45",5.5,4.884615384615385,4.764705882352941,3,3,5,3,2,3,3,2,4.5
"L-409550-KSSUR_Row12",5.5,5.166666666666667,,3,2,3,3,1,2,5,3,5.5
"L-409552-KSALP_Row47",4.0,4.269230769230769,4.53125,1,1,4,1,5,2,1,1,4.5
"L-409552-KSSUR_Row72",4.5,4.625,,4,3,2,5,1,3,5,4,5.0
"L-409555-KSALP_Row45",5.0,4.461538461538462,,3,3,5,3,2,3,3,2,4.5
"L-409557-KSALP_Row45",3.5,4.1923076923076925,,3,3,5,3,2,3,3,2,4.0
"L-409558-KSALP_Row45",5.0,4.357142857142857,4.40625,3,3,5,3,2,3,3,2,4.0
"L-409562-KSALP_Row45",4.5,4.5,4.78125,3,3,5,3,2,3,3,2,4.5
"L-409563-KSALP_Row45",4.0,4.576923076923077,4.78125,3,3,5,3,2,3,3,2,4.5
"L-409565-KSALP_Row45",4.0,4.3076923076923075,4.625,3,3,5,3,2,3,3,2,3.5
"L-409566-KSALP_Row45",4.5,4.269230769230769,,3,3,5,3,2,3,3,2,3.0
"L-409568-KSALP_Row45",4.0,4.916666666666667,4.433333333333334,3,3,5,3,2,3,3,2,5.5
"L-409569-KSALP_Row45",4.5,4.538461538461538,4.352941176470588,3,3,5,3,2,3,3,2,4.0
"L-409572-KSALP_Row45",3.5,3.9615384615384617,,3,3,5,3,2,3,3,2,4.0
"L-409573-KSALP_Row45",4.0,4.653846153846154,4.5625,3,3,5,3,2,3,3,2,4.0
"L-409577-KSALP_Row45",5.0,4.538461538461538,4.34375,3,3,5,3,2,3,3,2,4.5
"L-409578-KSSUR_Row81",4.5,4.625,,3,3,3,4,1,3,5,4,5.0
"L-409579-KSALP_Row45",5.5,4.6923076923076925,4.9375,3,3,5,3,2,3,3,2,4.5
"L-409580-KSSUR_Row81",4.5,4.416666666666667,,3,3,3,4,1,3,5,4,4.5
"L-409581-KSALP_Row45",4.5,4.346153846153846,4.34375,3,3,5,3,2,3,3,2,3.5
"L-409582-KSALP_Row45",4.0,4.269230769230769,4.40625,3,3,5,3,2,3,3,2,3.0
"L-409584-KSALP_Row45",3.5,4.571428571428571,4.59375,3,3,5,3,2,3,3,2,4.0
"L-409586-KSALP_Row45",5.0,5.115384615384615,5.0625,3,3,5,3,2,3,3,2,5.0
"L-409588-KSALP_Row45",6.0,5.6923076923076925,5.65625,3,3,5,3,2,3,3,2,5.5
"L-409590-KSALP_Row45",4.5,4.730769230769231,4.3125,3,3,5,3,2,3,3,2,4.0
"L-409593-KSSUR_Row7",5.0,5.0,,3,4,2,5,1,3,3,2,4.5
"L-409593-KSALP_Row45",5.0,4.730769230769231,4.84375,3,3,5,3,2,3,3,2,4.0
"L-409596-KSSUR_Row76",4.0,4.208333333333333,,2,2,3,4,1,2,1,1,4.0
"L-409598-KSALP_Row45",4.0,4.384615384615385,,3,3,5,3,2,3,3,2,4.5
